"Date","Adjusted","logprice","logret"
2020-07-31,24.864656,3.21344735736358,-0.00851741180016008
2020-08-04,25.183681,3.22619620538221,0.0127488480186333
2020-08-05,25.3867,3.23422541483935,0.00802920945713348
2020-08-06,25.512379,3.23916378535157,0.00493837051221746
2020-08-07,25.464039,3.23726722155261,-0.00189656379895986
2020-08-10,25.541378,3.24029980372995,0.0030325821773407
2020-08-11,25.3867,3.23422541483935,-0.0060743888905983
2020-08-12,25.522045,3.23954258849493,0.00531717365558526
2020-08-13,25.454372,3.23688751606195,-0.00265507243298613
2020-08-14,25.454372,3.23688751606195,0
2020-08-17,25.657391,3.24483167825822,0.00794416219627481
2020-08-18,25.609051,3.24294584368729,-0.00188583457093605
2020-08-19,25.541378,3.24029980372995,-0.00264603995733959
2020-08-20,25.589718,3.24219063018132,0.00189082645137129
2020-08-21,25.444704,3.23650762703935,-0.00568300314196346
2020-08-24,25.609051,3.24294584368729,0.00643821664793176
2020-08-25,25.618719,3.24332329521855,0.000377451531260675
2020-08-26,25.870071,3.25308674068586,0.00976344546731411
2020-08-27,25.783066,3.24971791984214,-0.00336882084372236
2020-08-28,25.763729,3.2489676500763,-0.000750269765834144
2020-08-31,25.435036,3.23612759364624,-0.0128400564300595
2020-09-01,25.667055,3.24520826294125,0.00908066929500384
2020-09-02,25.754063,3.24859240107055,0.00338413812929739
2020-09-03,25.367367,3.23346358422841,-0.0151288168421337
2020-09-04,25.019339,3.21964908582487,-0.0138144984035398
2020-09-08,24.825989,3.21189104800979,-0.00775803781507811
2020-09-09,25.280359,3.23002777012719,0.0181367221173967
2020-09-10,24.980663,3.21810204557821,-0.0119257245489854
2020-09-11,25.038671,3.22042146974349,0.00231942416528819
2020-09-14,25.270691,3.22964526570373,0.00922379596023326
2020-09-15,25.357697,3.2330823131425,0.00343704743877238
2020-09-16,25.164349,3.22542827063084,-0.00765404251165647
2020-09-17,25.096674,3.22273532739736,-0.00269294323348479
2020-09-18,25.009668,3.21926247011129,-0.00347285728606384
2020-09-21,24.700314,3.20681595610374,-0.0124465140075594
2020-09-22,24.932329,3.21616531475237,0.0093493586486324
2020-09-23,24.458626,3.19698295533701,-0.0191823594153582
2020-09-24,24.575607,3.20175436562646,0.00477141028945427
2020-09-25,24.829065,3.21201494274985,0.0102605771233883
2020-09-28,25.102018,3.22294824131233,0.0109332985624824
2020-09-29,25.063021,3.22139349288065,-0.00155474843168912
